READER,ID,BOOK ID,token_id,text,POS_tags,NER_tags,source_file,emotion_text,overall_mood
831,130739,1264,19,And so to our revelation,And_CONJ so_ADV to_PRT our_PRON revelation_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,20,On its external aspect a large yellowish bruise on his left shin,On_ADP its_PRON external_ADJ aspect_NOUN a_DET large_ADJ yellowish_ADJ bruise_NOUN on_ADP his_PRON left_NOUN shin_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,bruise_anticipation,eager
831,130739,1264,21,Tumid and threatening proceeding up the left leg in a spiral manner,Tumid_NOUN and_CONJ threatening_VERB proceeding_VERB up_PRT the_DET left_NOUN leg_NOUN in_ADP a_DET spiral_ADJ manner_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,threatening_anger proceeding_anticipation,hostile
831,130739,1264,22,And above the knee and on the inner side an extraordinary expanse of bruised surface a kind of closely stippled shading of contused points,And_CONJ above_ADP the_DET knee_NOUN and_CONJ on_ADP the_DET inner_ADJ side_NOUN an_DET extraordinary_ADJ expanse_NOUN of_ADP bruised_ADJ surface_NOUN a_DET kind_NOUN of_ADP closely_ADV stippled_ADJ shading_NOUN of_ADP contused_ADJ points_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,extraordinary_positive kind_joy,pleasant
831,130739,1264,23,The right leg would be found to be bruised in a marvellous manner all about and under the knee and particularly on the interior aspect of the knee,The_DET right_ADJ leg_NOUN would_VERB be_VERB found_VERB to_PRT be_VERB bruised_VERB in_ADP a_DET marvellous_ADJ manner_NOUN all_DET about_ADP and_CONJ under_ADP the_DET knee_NOUN and_CONJ particularly_ADV on_ADP the_DET interior_ADJ aspect_NOUN of_ADP the_DET knee_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,found_joy interior_disgust,delightful
831,130739,1264,24,Fired by these discoveries an investigator might perhaps have pursued his inquiries further,Fired_VERB by_ADP these_DET discoveries_NOUN an_DET investigator_NOUN might_VERB perhaps_ADV have_VERB pursued_VERB his_PRON inquiries_NOUN further_ADV,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,25,He had indeed been bumped and battered at an extraordinary number of points,He_PRON had_VERB indeed_ADV been_VERB bumped_VERB and_CONJ battered_VERB at_ADP an_DET extraordinary_ADJ number_NOUN of_ADP points_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,battered_fear extraordinary_positive,eerie
831,130739,1264,26,Even in literature one must know where to draw the line,Even_ADV in_ADP literature_NOUN one_NUM must_VERB know_VERB where_ADV to_PRT draw_VERB the_DET line_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,27,One might fancy that he had been sitting with his nether extremities in some complicated machinery a threshing machine say or one of those hay making furies,One_NUM might_VERB fancy_VERB that_ADP he_PRON had_VERB been_VERB sitting_VERB with_ADP his_PRON nether_NOUN extremities_NOUN in_ADP some_DET complicated_ADJ machinery_NOUN a_DET threshing_ADJ machine_NOUN say_VERB or_CONJ one_NUM of_ADP those_DET hay_ADJ making_VERB furies_NOUN,one_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,fancy_anticipation nether_anger complicated_negative machine_trust,restless
831,130739,1264,28,Would have fancied nothing of the kind,Would_VERB have_VERB fancied_VERB nothing_NOUN of_ADP the_DET kind_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,kind_joy,cheerful
831,130739,1264,29,Considered in the light of the distribution of the other abrasions and contusions pointed unmistakably to the violent impact of the mounting beginner upon the bicycling saddle,Considered_VERB in_ADP the_DET light_NOUN of_ADP the_DET distribution_NOUN of_ADP the_DET other_ADJ abrasions_NOUN and_CONJ contusions_NOUN pointed_VERB unmistakably_ADV to_PRT the_DET violent_ADJ impact_NOUN of_ADP the_DET mounting_NOUN beginner_NOUN upon_ADP the_DET bicycling_NOUN saddle_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,violent_anger,tense
831,130739,1264,30,Of the concussions attendant on that persons hasty frequently causeless and invariably ill conceived descents,Of_ADP the_DET concussions_NOUN attendant_VERB on_ADP that_DET persons_NOUN hasty_VERB frequently_ADV causeless_ADJ and_CONJ invariably_ADV ill_VERB conceived_VERB descents_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,attendant_positive hasty_negative invariably_positive ill_anger,inspiring
831,130739,1264,31,For upon every one of them waits the jest of the unexpected treadle,For_ADP upon_ADJ every_DET one_NUM of_ADP them_PRON waits_VERB the_DET jest_NOUN of_ADP the_DET unexpected_ADJ treadle_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,jest_joy unexpected_anticipation,cheerful
831,130739,1264,32,Two bruises on that place mark a certain want of aptitude in learning such as one might expect in a person unused to muscular exercise,Two_NUM bruises_NOUN on_ADP that_DET place_NOUN mark_VERB a_DET certain_ADJ want_NOUN of_ADP aptitude_NOUN in_ADP learning_VERB such_ADJ as_ADP one_NUM might_VERB expect_VERB in_ADP a_DET person_NOUN unused_ADJ to_PRT muscular_VERB exercise_NOUN,Two_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,aptitude_positive learning_positive expect_anticipation muscular_positive,harmonious
831,130739,1264,33,Until Sherlock is presently explaining by the help of the minor injuries that the Machine Ridden is an old fashioned affair,Until_ADP Sherlock_NOUN is_VERB presently_ADV explaining_VERB by_ADP the_DET help_NOUN of_ADP the_DET minor_ADJ injuries_NOUN that_ADP the_DET Machine_NOUN Ridden_NOUN is_VERB an_DET old_ADJ fashioned_VERB affair_NOUN,the Machine Ridden_FAC,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,machine_trust,warm
831,130739,1264,34,Rises a vision of a nightly struggle of two dark figures and a machine in a dark road,Rises_VERB a_DET vision_NOUN of_ADP a_DET nightly_ADV struggle_NOUN of_ADP two_NUM dark_ADJ figures_NOUN and_CONJ a_DET machine_NOUN in_ADP a_DET dark_NOUN road_NOUN,two_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,vision_anticipation struggle_anger dark_sadness machine_trust dark_sadness,somber
831,130739,1264,35,A gasping and grunting a shouting of steer man steer a wavering unsteady flight a spasmodic turning of the missile edifice of man and machine and a collapse,A_DET gasping_NOUN and_CONJ grunting_VERB a_DET shouting_NOUN of_ADP steer_NOUN man_NOUN steer_VERB a_DET wavering_VERB unsteady_ADJ flight_NOUN a_DET spasmodic_ADJ turning_NOUN of_ADP the_DET missile_NOUN edifice_NOUN of_ADP man_NOUN and_CONJ machine_NOUN and_CONJ a_DET collapse_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,gasping_fear unsteady_fear missile_fear machine_trust collapse_disgust,ominous
831,130739,1264,36,Thus even in a shop assistant does the warmth of manhood assert itself,Thus_ADV even_ADV in_ADP a_DET shop_NOUN assistant_NOUN does_VERB the_DET warmth_NOUN of_ADP manhood_NOUN assert_NOUN itself_PRON,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,manhood_positive,inspiring
831,130739,1264,37,To seek the wholesome delights of exertion and danger and pain,To_PRT seek_VERB the_DET wholesome_ADJ delights_NOUN of_ADP exertion_NOUN and_CONJ danger_NOUN and_CONJ pain_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,seek_anticipation wholesome_positive danger_fear pain_fear,paranoid
831,130739,1264,38,But enough of these revelations,But_CONJ enough_NOUN of_ADP these_DET revelations_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,39,And gripping the corners of the folds in his hands begins to straighten them punctiliously,And_CONJ gripping_VERB the_DET corners_NOUN of_ADP the_DET folds_NOUN in_ADP his_PRON hands_NOUN begins_VERB to_PRT straighten_VERB them_PRON punctiliously_ADV,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,40,A ruddy red haired lad in a very short tailless black coat and a very high collar who is deliberately unfolding and refolding some patterns of Cretonne,A_DET ruddy_NOUN red_ADJ haired_VERB lad_NOUN in_ADP a_DET very_ADV short_ADJ tailless_NOUN black_ADJ coat_NOUN and_CONJ a_DET very_ADV high_ADJ collar_NOUN who_PRON is_VERB deliberately_ADV unfolding_ADJ and_CONJ refolding_VERB some_DET patterns_NOUN of_ADP Cretonne_NOUN,Cretonne_GPE,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,41,The assistant is dreaming of the delicious time,The_DET assistant_NOUN is_VERB dreaming_VERB of_ADP the_DET delicious_ADJ time_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,delicious_joy time_anticipation,cheerful
831,130739,1264,42,Through the chambers of his brain seeking some knightly quest in honour of that fair lady the last but one of the girl apprentices to the dress making upstairs,Through_ADP the_DET chambers_NOUN of_ADP his_PRON brain_NOUN seeking_VERB some_DET knightly_ADV quest_ADJ in_ADP honour_NOUN of_ADP that_DET fair_ADJ lady_VERB the_DET last_ADJ but_CONJ one_NUM of_ADP the_DET girl_NOUN apprentices_VERB to_PRT the_DET dress_NOUN making_NOUN upstairs_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,quest_anticipation fair_positive,hopeful
831,130739,1264,43,He inclines rather to street fighting against revolutionaries,He_PRON inclines_VERB rather_ADV to_PRT street_VERB fighting_VERB against_ADP revolutionaries_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,fighting_anger,stormy
831,130739,1264,44,Theyre going fairly well sir,Theyre_NOUN going_VERB fairly_ADV well_ADV sir_VERB,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,fairly_positive sir_positive,harmonious
831,130739,1264,45,The shop Walker brings up parallel to the counter,The_DET shop_NOUN Walker_NOUN brings_VERB up_PRT parallel_ADV to_PRT the_DET counter_NOUN,Walker_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,46,How about this day week,How_ADV about_ADP this_DET day_NOUN week_NOUN,this day week_DATE,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,47,Otherwise Briggs will get next week and he will have to wait until September when the weather is often uncertain,Otherwise_ADV Briggs_NOUN will_VERB get_VERB next_ADJ week_NOUN and_CONJ he_PRON will_VERB have_VERB to_PRT wait_VERB until_ADP September_NOUN when_ADV the_DET weather_NOUN is_VERB often_ADV uncertain_ADJ,Briggs_PERSON next week_DATE September_DATE,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,wait_anticipation uncertain_anger,watchful
831,130739,1264,48,All drapers have to be or else they could never have the faith they show in the beauty washability and unfading excellence of the goods they sell you,All_DET drapers_NOUN have_VERB to_PRT be_VERB or_CONJ else_VERB they_PRON could_VERB never_ADV have_VERB the_DET faith_NOUN they_PRON show_VERB in_ADP the_DET beauty_NOUN washability_NOUN and_CONJ unfading_ADJ excellence_NOUN of_ADP the_DET goods_NOUN they_PRON sell_VERB you_PRON,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,faith_anticipation show_trust beauty_joy excellence_disgust goods_positive,watchful
831,130739,1264,49,The next in the strict scale of precedence of the drapery emporium Mister Hoopdriver,The_DET next_ADJ in_ADP the_DET strict_ADJ scale_NOUN of_ADP precedence_NOUN of_ADP the_DET drapery_NOUN emporium_NOUN Mister_NOUN Hoopdriver_NOUN,Hoopdriver_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,precedence_positive,inspiring
831,130739,1264,50,At supper that night Holiday Talk held undisputed sway Mister Pritchard spoke of Scotland Miss Isaacs clamoured of bettws,At_ADP supper_NOUN that_DET night_NOUN Holiday_NOUN Talk_NOUN held_VERB undisputed_ADJ sway_ADV Mister_NOUN Pritchard_NOUN spoke_NOUN of_ADP Scotland_NOUN Miss_NOUN Isaacs_NOUN clamoured_VERB of_ADP bettws_NOUN,Pritchard_PERSON Scotland Miss Isaacs_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,holiday_anticipation talk_positive spoke_negative,curious
831,130739,1264,51,I said hoopdriver when the question came to him Why cycling,I_PRON said_VERB hoopdriver_NOUN when_ADV the_DET question_NOUN came_VERB to_PRT him_PRON Why_ADV cycling_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,question_positive,harmonious
831,130739,1264,52,Said Hoopdriver as calmly as possible pulling at the insufficient moustache,Said_NOUN Hoopdriver_NOUN as_ADV calmly_ADV as_ADP possible_ADJ pulling_NOUN at_ADP the_DET insufficient_NOUN moustache_NOUN,Said Hoopdriver_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,insufficient_negative,dark
831,130739,1264,53,You stow it said Mister Hoopdriver looking hard and threateningly at the junior apprentice and suddenly adding in a tone of bitter contempt,You_PRON stow_VERB it_PRON said_VERB Mister_NOUN Hoopdriver_NOUN looking_VERB hard_ADJ and_CONJ threateningly_ADV at_ADP the_DET junior_ADJ apprentice_NOUN and_CONJ suddenly_ADV adding_VERB in_ADP a_DET tone_NOUN of_ADP bitter_ADJ contempt_NOUN,Hoopdriver_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,apprentice_trust suddenly_surprise contempt_anger,calm
831,130739,1264,54,Im getting fairly safe upon it now he told Miss Howe,Im_NOUN getting_VERB fairly_ADV safe_ADJ upon_ADP it_PRON now_ADV he_PRON told_VERB Miss_NOUN Howe_NOUN,Howe_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,fairly_positive safe_joy,pleasant
831,130739,1264,55,When the gas was turned off for the night he was sitting on the edge of his bed rubbing Arnica into his knee,When_ADV the_DET gas_NOUN was_VERB turned_VERB off_PRT for_ADP the_DET night_NOUN he_PRON was_VERB sitting_VERB on_ADP the_DET edge_NOUN of_ADP his_PRON bed_NOUN rubbing_VERB Arnica_NOUN into_ADP his_PRON knee_NOUN,the night_TIME Arnica_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,56,Was sitting up in bed and trying to smoke in the dark,Was_NOUN sitting_VERB up_PRT in_ADP bed_NOUN and_CONJ trying_VERB to_PRT smoke_VERB in_ADP the_DET dark_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,dark_sadness,somber
831,130739,1264,57,Carry one or two lemons with you,Carry_NOUN one_NUM or_CONJ two_NUM lemons_NOUN with_ADP you_PRON,one_CARDINAL two_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,,neutral
831,130739,1264,58,Save perhaps for a curse or so at his pipe and then break out with an entirely different set of tips,Save_NOUN perhaps_ADV for_ADP a_DET curse_NOUN or_CONJ so_ADV at_ADP his_PRON pipe_NOUN and_CONJ then_ADV break_VERB out_PRT with_ADP an_DET entirely_ADV different_ADJ set_NOUN of_ADP tips_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,save_joy curse_anger break_surprise,joyful
831,130739,1264,59,Never let the machine buckle,Never_ADV let_VERB the_DET machine_NOUN buckle_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,machine_trust,reassuring
831,130739,1264,60,And always light up before dark,And_CONJ always_ADV light_VERB up_PRT before_ADP dark_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,dark_sadness,melancholic
831,130739,1264,61,Hoopdriver rode off into Dreamland on his machine and was scarcely there before he was pitched back into the world of sense again,Hoopdriver_NOUN rode_VERB off_PRT into_ADP Dreamland_NOUN on_ADP his_PRON machine_NOUN and_CONJ was_VERB scarcely_ADV there_ADV before_ADP he_PRON was_VERB pitched_VERB back_ADV into_ADP the_DET world_NOUN of_ADP sense_NOUN again_ADV,Hoopdriver_ORG Dreamland_GPE,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,machine_trust scarcely_negative sense_positive,gentle
831,130739,1264,62,A voice that came from round a fitful glow of light was saying And clean the chain daily with black lead,A_DET voice_NOUN that_DET came_VERB from_ADP round_NOUN a_DET fitful_ADJ glow_NOUN of_ADP light_NOUN was_VERB saying_VERB And_CONJ clean_VERB the_DET chain_NOUN daily_ADV with_ADP black_ADJ lead_NOUN,daily_DATE,train-clean-100\LibriSpeech\train-clean-100\831\130739\831-130739trans.csv,glow_anticipation clean_joy daily_anticipation lead_positive,hopeful
831,130746,1264,0,The Ostler being a fool rushed violently down the road vociferating after them,The_DET Ostler_NOUN being_VERB a_DET fool_NOUN rushed_VERB violently_ADV down_ADP the_DET road_NOUN vociferating_NOUN after_ADP them_PRON,Ostler_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,fool_disgust violently_anger,repulsive
831,130746,1264,1,That gave the fugitives five minutes,That_DET gave_VERB the_DET fugitives_NOUN five_NUM minutes_NOUN,five minutes_TIME,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,2,There were also moral remarks and other irrelevant contributions,There_DET were_VERB also_ADV moral_ADJ remarks_NOUN and_CONJ other_ADJ irrelevant_ADJ contributions_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,moral_anger irrelevant_negative,stormy
831,130746,1264,3,Then Stephen the waiter who had shown HoopDriver up came down and lit wonderful lights,Then_ADV Stephen_NOUN the_DET waiter_NOUN who_PRON had_VERB shown_VERB HoopDriver_NOUN up_ADV came_VERB down_ADV and_CONJ lit_ADJ wonderful_ADJ lights_NOUN,Stephen_GPE HoopDriver_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,wonderful_joy,joyful
831,130746,1264,4,Making a sudden and awestricken silence appeared Bechamel in the hall beyond the bar walked with a resolute air to the foot of the staircase and passed out of sight,Making_VERB a_DET sudden_ADJ and_CONJ awestricken_ADJ silence_NOUN appeared_VERB Bechamel_NOUN in_ADP the_DET hall_NOUN beyond_ADP the_DET bar_NOUN walked_VERB with_ADP a_DET resolute_NOUN air_NOUN to_PRT the_DET foot_NOUN of_ADP the_DET staircase_NOUN and_CONJ passed_VERB out_ADP of_ADP sight_NOUN,Bechamel_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,sudden_surprise,abrupt
831,130746,1264,5,Incredulous eyes stared into one anothers in the bar as his paces muffled by the stair carpet,Incredulous_ADJ eyes_NOUN stared_VERB into_ADP one_NUM anothers_NOUN in_ADP the_DET bar_NOUN as_ADP his_PRON paces_NOUN muffled_VERB by_ADP the_DET stair_NOUN carpet_NOUN,one_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,incredulous_anger,tense
831,130746,1264,6,It wasnt that one at all Miss said the Ostler,It_PRON wasnt_VERB that_ADP one_NUM at_ADP all_DET Miss_NOUN said_VERB the_DET Ostler_NOUN,Miss_PERSON Ostler_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,7,They listened together,They_PRON listened_VERB together_ADV,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,8,After a pause Bechamel went back to the dining room,After_ADP a_DET pause_NOUN Bechamel_NOUN went_VERB back_ADV to_PRT the_DET dining_NOUN room_NOUN,Bechamel_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,9,As without knocking Stephen entered Bechamels face suggested a different expectation,As_ADP without_ADP knocking_VERB Stephen_NOUN entered_VERB Bechamels_NOUN face_NOUN suggested_VERB a_DET different_ADJ expectation_NOUN,Stephen_PERSON Bechamels_NORP,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,expectation_anticipation,restless
831,130746,1264,10,If so he was in for an explanation but he had it ready,If_ADP so_ADV he_PRON was_VERB in_ADP for_ADP an_DET explanation_NOUN but_CONJ he_PRON had_VERB it_PRON ready_ADJ,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,ready_anticipation,curious
831,130746,1264,11,He rose with a fine surprise,He_PRON rose_VERB with_ADP a_DET fine_ADJ surprise_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,surprise_fear,eerie
831,130746,1264,12,An other gentlemen who,An_DET other_ADJ gentlemen_NOUN who_PRON,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,13,But as yet he seemed merely stunned,But_CONJ as_ADP yet_ADV he_PRON seemed_VERB merely_ADV stunned_VERB,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,stunned_fear,claustrophobic
831,130746,1264,14,Then with infinite fervour he said But let us put in blank cartridge he said,Then_ADV with_ADP infinite_ADJ fervour_NOUN he_PRON said_VERB But_CONJ let_VERB us_PRON put_VERB in_ADP blank_ADJ cartridge_NOUN he_PRON said_VERB,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,infinite_positive cartridge_fear,pleasant
831,130746,1264,15,Ill chuck this infernal business,Ill_NOUN chuck_VERB this_DET infernal_ADJ business_NOUN,Ill chuck_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,ill_anger,aggressive
831,130746,1264,16,Making a memorable saying Let em go who cares,Making_VERB a_DET memorable_ADJ saying_VERB Let_VERB em_ADJ go_VERB who_PRON cares_VERB,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,memorable_joy,cheerful
831,130746,1264,17,Stephen was too surprised to say anything but bourbon,Stephen_NOUN was_VERB too_ADV surprised_ADJ to_PRT say_VERB anything_NOUN but_CONJ bourbon_NOUN,Stephen_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,surprised_surprise,dramatic
831,130746,1264,18,She had evidently gone off with him and that little business was over and he was here stranded and sold,She_PRON had_VERB evidently_ADV gone_VERB off_PRT with_ADP him_PRON and_CONJ that_DET little_ADJ business_NOUN was_VERB over_ADV and_CONJ he_PRON was_VERB here_ADV stranded_VERB and_CONJ sold_VERB,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,stranded_negative,bleak
831,130746,1264,19,And his only ray of hope was that it seemed more probable after all that the girl had escaped through her stepmother,And_CONJ his_PRON only_ADJ ray_NOUN of_ADP hope_NOUN was_VERB that_ADP it_PRON seemed_VERB more_ADV probable_ADJ after_ADP all_DET that_ADP the_DET girl_NOUN had_VERB escaped_VERB through_ADP her_PRON stepmother_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,hope_anticipation escaped_fear,curious
831,130746,1264,20,Knickerbockers went frisking across his mind again and he reverted to his blasphemies,Knickerbockers_NOUN went_VERB frisking_VERB across_ADP his_PRON mind_NOUN again_ADV and_CONJ he_PRON reverted_VERB to_PRT his_PRON blasphemies_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,21,He banged the arms of the chair with his fist and swore again,He_PRON banged_VERB the_DET arms_NOUN of_ADP the_DET chair_NOUN with_ADP his_PRON fist_NOUN and_CONJ swore_NOUN again_ADV,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,22,I bechamel when with an abrupt tap and prompt opening of the door Stephen entered with the bourbon,I_PRON bechamel_VERB when_ADV with_ADP an_DET abrupt_ADJ tap_NOUN and_CONJ prompt_ADJ opening_NOUN of_ADP the_DET door_NOUN Stephen_NOUN entered_VERB with_ADP the_DET bourbon_NOUN,Stephen_PERSON,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,abrupt_surprise,puzzling
831,130746,1264,23,The Moonlight Ride and so the twenty minutes law passed into an infinity,The_DET Moonlight_NOUN Ride_NOUN and_CONJ so_ADV the_DET twenty_NOUN minutes_NOUN law_NOUN passed_VERB into_ADP an_DET infinity_NOUN,The Moonlight Ride_LAW twenty minutes_TIME,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,law_trust infinity_anticipation,calm
831,130746,1264,24,The wretched creature has already sufficiently sullied our modest but truthful pages,The_DET wretched_ADJ creature_NOUN has_VERB already_ADV sufficiently_ADV sullied_VERB our_PRON modest_ADJ but_CONJ truthful_ADJ pages_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,wretched_disgust creature_disgust modest_positive truthful_trust,nauseating
831,130746,1264,25,And Midhurst and Haslemere and Guildford and Ripley and Putney,And_CONJ Midhurst_NOUN and_CONJ Haslemere_NOUN and_CONJ Guildford_NOUN and_CONJ Ripley_NOUN and_CONJ Putney_NOUN,Midhurst_PERSON Haslemere_GPE Guildford_PERSON Ripley_GPE,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
831,130746,1264,26,How their hearts beat together and their breath came fast and how every shadow was anticipation and every noise pursuit,How_ADV their_PRON hearts_NOUN beat_VERB together_ADV and_CONJ their_PRON breath_NOUN came_VERB fast_ADV and_CONJ how_ADV every_DET shadow_NOUN was_VERB anticipation_NOUN and_CONJ every_DET noise_NOUN pursuit_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,anticipation_anticipation noise_negative,watchful
831,130746,1264,27,Hoopdriver had cut him down and ridden on after the fashion of a hero born had Bechamel arisen in the way with rapiers for a duel Hoopdriver had fought,Hoopdriver_NOUN had_VERB cut_VERB him_PRON down_ADV and_CONJ ridden_VERB on_ADP after_ADP the_DET fashion_NOUN of_ADP a_DET hero_NOUN born_VERB had_VERB Bechamel_NOUN arisen_NOUN in_ADP the_DET way_NOUN with_ADP rapiers_NOUN for_ADP a_DET duel_NOUN Hoopdriver_NOUN had_VERB fought_VERB,Hoopdriver_ORG Bechamel_PERSON Hoopdriver_ORG,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,hero_anticipation duel_anger,curious
831,130746,1264,28,It was rescue elopement glory and she by the side of him he had seen her face in shadow,It_PRON was_VERB rescue_ADJ elopement_ADJ glory_NOUN and_CONJ she_PRON by_ADP the_DET side_NOUN of_ADP him_PRON he_PRON had_VERB seen_VERB her_PRON face_NOUN in_ADP shadow_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,rescue_anticipation glory_anticipation,hopeful
831,130746,1264,29,He had seen her troubled and her eyes bright with tears,He_PRON had_VERB seen_VERB her_PRON troubled_ADJ and_CONJ her_PRON eyes_NOUN bright_VERB with_ADP tears_NOUN,,train-clean-100\LibriSpeech\train-clean-100\831\130746\831-130746trans.csv,,neutral
